,user_id,username,post_md_like,post_md_retweet,post_md_reply,post_md_quote,post_text,post_text_length
145,2B35CB2B-18A4-4D9F-9DBA-21D89528349C,,121.0,,6,,,61.0
146,FDE6BDF4-0779-4263-BFEE-4F34BF840FD4,,1.0,,0,,,11.0
147,BB4059A4-A751-4001-A29C-CCB25EB4C966,,2.0,,0,,,2.0
148,3F424D18-99AD-42CF-A051-1B9C67AEAD1C,,6.0,,0,,,0.0
149,338FA41A-997C-479A-8CAA-0F8DE03C8531,,11.0,,0,,,17.0
150,9A0B793B-6DBC-4CD2-B30B-77F9827FE20D,,1.0,,0,,,16.0
151,29836019-898C-44EE-8B13-C92A9DB532B1,,0.0,,0,,,0.0
152,E54CD240-6DF4-4C7C-A227-4B809440F523,,2.0,,0,,,0.0
153,26167FBE-DD0F-4754-8120-52BDD7B40503,,5.0,,2,,,28.0
154,C1011C98-21D4-4596-B62F-9FC699BAEF0C,,3.0,,1,,,0.0
155,463F6C49-0AD6-4EE5-A2AC-94B597CC250B,,0.0,,0,,,0.0
156,869FFBDF-15DF-437A-A3E6-8CA4C1FBD6A1,,2.0,,0,,,0.0
157,4A199C39-1F9F-49ED-88C0-91E431795935,,1.0,,0,,,25.0
158,83FD5213-77F8-4FD3-8FF8-8F6EF6FCB154,,0.0,,0,,,0.0
159,BB2AED6C-F12D-485E-9440-AD2675771375,,1.0,,0,,,0.0
160,D2043508-E7B1-4101-A1A9-A974B896E6AF,,12.0,,0,,,0.0
161,8CAF032F-BB8A-4899-A4C1-5BDB5BC3D565,,2.0,,0,,,0.0
162,A7BBD418-4A05-4880-BDDB-4145B0C8FAD6,,1.0,,0,,,11.0
163,C4080090-CC9E-4E95-9D57-1EA5066C8AF2,,2.0,,0,,,0.0
164,A96EB04C-E395-4BA7-8C19-2AEB228DB879,,1.0,,0,,,0.0
165,0E52D94A-ADF6-41AD-9DC4-BEF57CE039B2,,3.0,,0,,,0.0
166,33D6C35D-8D73-47F7-939B-661B194B6262,,2.0,,0,,,0.0
167,B4973477-EF2F-4B45-B36D-80BB6C22D88B,,8.0,,0,,,32.0
168,CCFB5AE5-2DF8-4810-940E-3949454805A5,,0.0,,0,,,27.0
169,7131473C-2BAB-47E5-8361-6655998EBC5E,,0.0,,0,,,47.0
170,C5E967FB-DB5D-4F11-9923-C574E2CA3AE2,,151.0,,0,,,0.0
171,3BD1DAE1-4E08-4104-844E-AF9C7C1B9161,,0.0,,0,,,11.0
172,0A0E4AD3-8BC9-445D-B3E8-94115E577EE5,,3.0,,0,,,16.0
173,3B1DD380-7D52-4F83-B555-AC3216458479,,1.0,,0,,,0.0
174,900515D1-1664-44AA-A7CA-252D7AB2499C,,4.0,,1,,,11.0
175,B60A601A-3A4B-4240-AEE3-0CA076F6396F,,0.0,,0,,,0.0
176,661BECE0-8691-442C-9AD2-B7075BB5E88A,,0.0,,0,,,19.0
177,3DE6E1E9-EFE9-4F9E-AFE3-53EB676C52EB,,1.0,,0,,,25.0
178,1841D245-6D66-4C1A-8596-A34E6842F1E8,,30.0,,0,,,0.0
179,9F89F61B-B187-42E6-9D61-4A39976BCA45,,2.0,,0,,,0.0
180,E795941D-35A8-4A7F-9D3C-0AFB1CE45778,,0.0,,0,,,0.0
181,F1E8FDF2-51BC-4306-B051-4658224D5B02,,2.0,,0,,,0.0
182,317FCF27-617C-4D73-9ACD-5BCA68B425E3,,0.0,,0,,,0.0
183,1FB7EB4E-2B1B-461D-8F54-5ABBC1103199,,1.0,,0,,,0.0
184,278C1E9F-0308-4858-BFB8-BC15BE85A679,,16.0,,0,,,0.0
185,90F61AF6-BEA2-414A-8549-C6EDC13B3803,,8.0,,0,,,31.0
186,F74277BF-7D30-4AFB-9C31-3D84F6A28D4D,,2.0,,0,,,0.0
187,531AB728-3BDC-4A83-A124-533C5A9830E8,,3.0,,0,,,27.0
188,4A41EA9D-6B7D-41E3-AECB-C5AA4CA5C690,,5.0,,0,,,47.0
189,526D8C4F-094C-4800-9EE9-B421B029E5DF,,1.0,,0,,,92.0
190,E90E9F06-2974-498B-BC8F-CD4D403BBCFD,,8.0,,0,,,6.0
191,10BFF63A-26B3-495D-9216-657466D56520,,1.0,,0,,,0.0
192,79410EB5-47D1-4F29-B0D6-2C1FD8AA7ED9,,1.0,,0,,,5.0
193,7A689D1E-B309-4039-A11D-76282A7EEFC9,,3.0,,0,,,16.0
194,E30C979C-2C86-4FC7-9CC0-2C942BFDAED5,,5.0,,0,,,21.0
195,47FEB858-086B-4B84-B79A-9B9E6F603A5D,,3.0,,0,,,6.0
196,544B104A-8A4F-412E-AF97-A7DD6BD79419,,7.0,,2,,,26.0
197,2BD11D7A-3BEC-4B6B-826E-53892985710A,,3.0,,0,,,8.0
198,7D2369FA-2793-4F10-81F7-9526CD783175,,3.0,,0,,,26.0
199,119B81BB-FF56-4497-8CBE-8AF175A0FD8C,,4.0,,0,,,24.0
200,FDD81256-23AB-44D0-A76D-2BED913C8C7E,,0.0,,0,,,0.0
201,8DEAA7AB-8599-4E12-900B-61571486E096,,2.0,,0,,,0.0
202,14441D03-106E-4AC7-928D-9F606F9FFF56,,2.0,,0,,,24.0
203,DDBF3827-1FA2-412A-8BB3-81BF79533911,,3.0,,0,,,0.0
204,75F26D26-0513-4C50-B190-D01CC8AD0459,,1.0,,0,,,0.0
205,ED297130-B7B9-451F-A1BB-30D9C8DB7750,,0.0,,0,,,0.0
206,AFC01F18-186D-4B47-8595-900FCC9EF49E,,2.0,,0,,,0.0
207,6B1E0670-85DE-466F-B1C6-12F9D7BFBD32,,0.0,,0,,,69.0
208,5F0DA2F0-12A2-4B33-AD16-499F909432EA,,4.0,,0,,,0.0
209,C835A73B-FA18-4794-85E2-998374864DFC,,7.0,,0,,,0.0
210,9F470B97-6F26-44B4-A018-5586C0FA003C,,8.0,,0,,,0.0
211,CCFB5AE5-2DF8-4810-940E-3949454805A5,,1.0,,0,,,0.0
212,56D29D66-A857-4FF9-8F51-A752BB6BA89B,,0.0,,0,,,0.0
213,09F54558-4E8B-4BE5-BD25-BBE5CADC6D7F,,2.0,,0,,,0.0
214,ECDAD0F9-388E-4198-AE52-680442EF645D,,2.0,,0,,,0.0
215,29E9E37C-2C71-4A04-95B9-88A56654F11D,,9.0,,0,,,12.0
216,3BF6A9AE-4BDA-49A4-99C3-10B5AA01313D,,106.0,,2,,,18.0
217,AE7FE04A-70D2-4F0D-A3CA-13FEF3C28ABE,,2.0,,0,,,0.0
218,3F5549A4-D26D-4CAC-8141-4E1B5EE85E61,,1.0,,0,,,0.0
219,59660BA2-9B4F-4617-8CE2-5BF487B2267F,,46.0,,0,,,19.0
220,57B2A4EE-4AD9-4453-A62F-2D8EAE462338,,6.0,,0,,,25.0
221,70151457-F6CB-40C1-ADDF-C948EA33BB92,,0.0,,0,,,0.0
222,7284B3E8-5566-4329-A56F-577DA0B1CAB1,,2.0,,0,,,0.0
223,C04C91F2-7414-4F2E-AE66-6E87DD6681D9,,2.0,,0,,,72.0
224,5422DEC2-DF41-4464-BF83-43C2A6F3CF1C,,3.0,,0,,,53.0
225,BD8A78B3-B3B3-44C4-BC05-60DCDDF88061,,0.0,,0,,,26.0
226,192BD2C7-771A-4DB4-9363-26CFDEFBB226,,2.0,,0,,,0.0
227,C6DCF361-C485-423C-AE45-44127D5FD2DC,,2.0,,0,,,52.0
228,10832E7F-2B0F-42CE-B4DC-611FFD1FB4F4,,3.0,,0,,,0.0
229,0A436A6A-1F69-4EF6-BD84-8ED6EF9A78C2,,1.0,,0,,,117.0
230,A4CCD44A-D0DA-4C38-92A7-53D8EC86E4C7,,2.0,,0,,,0.0
231,DB5B4262-0341-48C1-A157-570DDDA44E99,,1.0,,0,,,1.0
232,0EE706FD-4F33-4061-AC36-690F8A3E4097,,5.0,,0,,,13.0
233,3DE6E1E9-EFE9-4F9E-AFE3-53EB676C52EB,,0.0,,0,,,0.0
234,BC36BC9F-369F-4247-BBBC-C552B49659F2,,19.0,,0,,,43.0
235,421EAFB1-6A8B-4E86-839D-47CE05703E05,,13.0,,2,,,124.0
236,439B9D4A-FA16-40B5-8EAB-2B1EFFC7B68C,,16.0,,0,,,37.0
237,CB61841B-0923-4AF6-8AAF-78B0B02527EE,,2.0,,0,,,4.0
238,623E8129-F4CF-414D-AECB-42FF427D2E53,,1.0,,0,,,0.0
239,0001B2D9-59A7-464E-9427-704DAB4677A7,,0.0,,0,,,0.0
240,A8BFDCBF-80B2-4E0F-9069-228AFF714C4A,,2.0,,0,,,72.0
241,431B0216-6867-4048-8B95-D0DB321FA271,,1.0,,0,,,34.0
242,E67322F7-EC54-4BFD-9235-6BBF4FFEB914,,2.0,,0,,,0.0
243,9BEE8EB2-7F8F-48B6-91CF-CC03B2C5D01E,,3.0,,0,,,0.0
244,A5D1675F-0340-4434-88FE-C8290AEE261E,,37.0,,0,,,79.0
245,1F17DAEF-9185-4E84-BC6E-8F2B8226D7BD,,1.0,,1,,,24.0
246,9FBDC955-56E6-4DCD-8446-448BE959D6CA,,5.0,,0,,,0.0
247,9A3C9B2A-E35A-4729-9061-79481DE51769,,5.0,,0,,,0.0
248,76530185-3154-4A00-95C7-D186A06916CE,,5.0,,0,,,0.0
249,A457ADBE-9C9C-43D2-8591-580FF77EFE2F,,2.0,,0,,,0.0
250,14AC054F-CC0A-4C24-988B-AF1AF51584D1,,0.0,,0,,,0.0
251,095E5B4A-359E-45EA-A1F1-0627BB6D3B7C,,6.0,,0,,,61.0
252,F0037D1E-945F-497C-B91B-45D5447F67EF,,2.0,,1,,,35.0
253,93023A5C-1A7B-45F0-8DFE-BC410BA50A9C,,4.0,,0,,,5.0
254,DD0F9E4A-310E-41BD-9F9D-215F0B76F87A,,2.0,,0,,,19.0
255,C17F7157-DE6C-4863-8E18-250792777C76,,7.0,,0,,,24.0
256,8E2ED568-821F-45E5-AEEA-1B74A017DED8,,8.0,,0,,,0.0
257,074522D6-1033-4690-AE39-64189A3439C4,,6.0,,0,,,31.0
258,38BE7FA8-311F-4246-8C9A-5755DA36C2B0,,10.0,,0,,,5.0
259,2CA875CB-682F-4EFE-80F5-038273D2E7C7,,1.0,,2,,,13.0
260,B7A52EDD-69A3-4BA5-BD9C-9297DF1B3AB0,,1.0,,0,,,0.0
261,9AE1BE4F-4DDF-4238-8ED4-455D01EFD264,,3.0,,0,,,4.0
262,D2613022-FECD-40DD-9D09-0AC3B6E5C0C7,,201.0,,8,,,72.0
263,B4A3E6B1-D7BE-42CC-AAC4-805E91D1A0AC,,2.0,,0,,,0.0
264,D2C896C8-462D-49F8-AC19-083D484E5E0A,,3.0,,0,,,29.0
265,939066FC-4F3E-408F-B7AD-C27BF596AD2D,,2.0,,0,,,0.0
266,3E7F94F7-9B45-499E-BEA1-0EE6536825CD,,5.0,,0,,,17.0
267,996D4C45-3F0E-4FA5-911D-33379890DC3C,,10.0,,0,,,18.0
268,D9AA4183-FC66-49B4-909D-C244EBE5991D,,8.0,,0,,,92.0
269,B60A601A-3A4B-4240-AEE3-0CA076F6396F,,0.0,,0,,,11.0
270,13420EAC-E7E1-4DD0-9C88-332FB38896B0,,5.0,,0,,,0.0
271,FA8DD2B4-CF3A-4F90-82C8-576987754A50,,29.0,,1,,,115.0
272,D9BFB813-9466-4A7F-8749-34EE8CC292EB,,6.0,,0,,,0.0
273,5E14BE29-BB66-40AB-BC38-C24F3B847CB7,,2.0,,0,,,0.0
274,1F3A95B6-EC52-41D8-9095-A6A9B0579A0F,,2.0,,0,,,0.0
275,0FF9D294-40F0-4F27-A75A-7D2807207613,,2.0,,0,,,0.0
276,03752A7F-3022-4CBA-A8A7-A7CE17346C16,,3.0,,0,,,2.0
277,6B35E59B-4EA3-4354-BD07-3A6497D5C155,,0.0,,0,,,0.0
278,7258C6C4-A39A-4247-B70B-1BF6A99A05DC,,4.0,,0,,,0.0
279,ED8C97A9-4A9C-44DB-8292-45D5456E3508,,16.0,,0,,,0.0
280,1320F626-9EFF-4547-B4E8-134EEA47B762,,0.0,,0,,,2.0
281,B16CD467-3E38-4053-972E-078B62BD6EE7,,2.0,,0,,,24.0
282,0B308477-4679-4CF4-8D19-28E69D4ADB87,,1.0,,0,,,0.0
283,C312B9CD-3D4C-48DF-80E3-2227114687EA,,0.0,,0,,,0.0
284,E538DE91-C07B-4309-B584-CA646B9705EF,,1.0,,0,,,0.0
285,2ED70FFF-F7FA-4ED6-9095-02C43FC78110,,5.0,,0,,,4.0
286,97BD26BF-5142-4C30-B782-12598263B12D,,6.0,,0,,,19.0
287,308A3375-C23A-4DD4-941D-C44306091E86,,6.0,,0,,,78.0
288,ADA727CB-AA28-4EC7-9104-C411CB28A8F6,,7.0,,0,,,0.0
289,2F5900A3-8F2F-41D0-85BB-702676D400F5,,2.0,,0,,,10.0
290,FA742E04-81FC-47FD-9D45-585387BD0B9F,,5.0,,0,,,10.0
291,C4C604FC-A5F2-41BD-AC27-62D401A2E1A5,,6.0,,0,,,18.0
292,50BCFB86-C720-468C-A22A-7616F9D4DDC2,,8.0,,4,,,98.0
293,18E60F77-281F-4CD7-BC82-63A728DE7327,,11.0,,0,,,0.0
294,82DB6340-743B-470C-A937-4F1D38D465F2,,8.0,,0,,,12.0
295,EB2CF5CD-A3CC-4545-8719-2CAFDE5DAFB1,,1.0,,0,,,0.0
296,A39B621E-20F9-4219-BF97-0E74DEFFB616,,0.0,,0,,,61.0
297,C8F2BF7D-BFF7-4CA0-A7DF-AE4C8B4CB9BD,,2.0,,0,,,11.0
298,09914E2E-801E-418F-8536-52B5AD15BDBF,,3.0,,0,,,14.0
299,01A3B15F-989E-48C3-BA4E-8D11BD425F73,,1.0,,0,,,0.0
300,B9394974-DF37-496C-96CB-90058C901C44,,3.0,,0,,,16.0
301,25CFAF84-ADF5-4F9D-B665-2E2FF841B5E4,,3.0,,0,,,0.0
302,BB14CFE8-37AE-48E2-AAB4-7C195B56ACB1,,9.0,,0,,,8.0
303,09709F3D-670C-4661-8881-B36938CEB5BB,,4.0,,0,,,8.0
304,DB33FCF2-1AB3-4EA0-BAB3-2D77819ABFB8,,0.0,,0,,,69.0
305,9BEE490A-C69C-4E0D-96B3-3720004EE0EE,,114.0,,4,,,0.0
306,3B030198-7EF5-4277-8166-16CD47486ED5,,3.0,,0,,,11.0
307,25C70C6A-AFFD-42C8-902D-31AC8A9B651C,,4.0,,0,,,0.0
308,0ED00D26-DA2A-4F31-8982-17BD834377E8,,3.0,,0,,,101.0
309,DFE62139-2F51-4033-8EC8-1851FA777D8C,,0.0,,0,,,0.0
310,53D88321-817A-4514-8DEF-602D67F698E7,,4.0,,0,,,0.0
311,C11BA0A2-FE77-45CF-8837-84CD914025EE,,0.0,,0,,,62.0
312,1943B160-7592-478B-9880-A90CE3B437FE,,1.0,,0,,,0.0
313,513A5051-BAC3-44A5-B185-4ADB0A751BCA,,0.0,,0,,,0.0
